id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1288987207559196674,1288781326800355331,2020-07-31 00:57:53 BST,2020-07-31,00:57:53,+0100,558737414,thechibuike,Frederick,,@JackGrealish E be like sey you no wan play champe next year,en,[],[],[],0,0,0,[],[],https://twitter.com/TheChibuike/status/1288987207559196674,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288986486621315073,1288781326800355331,2020-07-31 00:55:01 BST,2020-07-31,00:55:01,+0100,202700079,combolizer,Combolizer Akari,,"@JackGrealish Yeah, shut out the noise",en,[],[],[],0,0,0,[],[],https://twitter.com/combolizer/status/1288986486621315073,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288985673786163200,1288781326800355331,2020-07-31 00:51:47 BST,2020-07-31,00:51:47,+0100,61768754,noelmurray19,Gerrards army UTFV,,@JackGrealish Hear no evil 🦹‍♀️,en,[],[],[],0,0,0,[],[],https://twitter.com/Noelmurray19/status/1288985673786163200,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288985623035076615,1288781326800355331,2020-07-31 00:51:35 BST,2020-07-31,00:51:35,+0100,1272814302840356864,ummaresque,Ummar 🇵🇸,,@RubyAVFC_ @ankur_009 @JackGrealish Alright ruby,en,[],[],[],0,0,0,[],[],https://twitter.com/ummaresque/status/1288985623035076615,False,,0,,,,,,,,"[{'screen_name': 'ankur_009', 'name': '$neaky⚽Blinder$🔴™️', 'id': '137722516'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288985272185761798,1288781326800355331,2020-07-31 00:50:11 BST,2020-07-31,00:50:11,+0100,1155506340195962881,thesurge45,g,,@JackGrealish So You no dey hear word or what,en,[],[],[],0,0,0,[],[],https://twitter.com/thesurge45/status/1288985272185761798,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288984665731338241,1288754247421632513,2020-07-31 00:47:47 BST,2020-07-31,00:47:47,+0100,2389927680,red_chappy,Alex Chapman,,@Nisschay_ @Deotron @jonollington @matplotlib @JackGrealish @fbref He was 23 at the start of the last PL season so I guess that’s why he qualifies as U23s but yeah his birthday is in September,en,[],[],[],0,0,1,[],[],https://twitter.com/Red_Chappy/status/1288984665731338241,False,,0,,,,,,,,"[{'screen_name': 'Nisschay_', 'name': 'Nk', 'id': '1095191138288455680'}, {'screen_name': 'Deotron', 'name': ""Leon Bailey's unrealised potential"", 'id': '24523466'}, {'screen_name': 'jonollington', 'name': 'Jon Ollington', 'id': '229631597'}, {'screen_name': 'matplotlib', 'name': 'Matplotlib', 'id': '839501726738755584'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}, {'screen_name': 'fbref', 'name': '⚽ FBref ⚽', 'id': '19302389'}]",,,,
1288984480984846339,1288984480984846339,2020-07-31 00:47:03 BST,2020-07-31,00:47:03,+0100,51776424,eyefootball,Eyefootball.com,,Why Arsenal have not followed up interest in Aston Villa star Jack Grealish  https://t.co/VdhBFlwCs0,en,[],['https://www.eyefootball.com/footballnews/H0b8LJeImMQ9Ev8d_rzXeWON10c'],[],0,0,0,[],[],https://twitter.com/eyefootball/status/1288984480984846339,False,,0,,,,,,,,[],,,,
1288983686965350400,1288983686965350400,2020-07-31 00:43:53 BST,2020-07-31,00:43:53,+0100,3296923081,arsenal_fanly,Arsenal Report,,Arsenal 'register an interest in Jack Grealish' but will not meet Aston Villa'... #AFC   https://t.co/zExbS0LmDS  https://t.co/1jfRhjGDpN,en,[],['https://fanly.link/359ef2f4ff'],['https://pbs.twimg.com/media/EeNj1R9WsAM2QVw.jpg'],0,0,0,['afc'],[],https://twitter.com/Arsenal_Fanly/status/1288983686965350400,False,,1,https://pbs.twimg.com/media/EeNj1R9WsAM2QVw.jpg,,,,,,,[],,,,
1288983596342996992,1288983596342996992,2020-07-31 00:43:32 BST,2020-07-31,00:43:32,+0100,2848240501,manutdsuporter,Man Utd Suporter,,Has Jack Grealish scuppered his dream move to Manchester United?  https://t.co/Lt3YYgsnZm,en,[],['http://dlvr.it/RcjGzh'],[],0,0,0,[],[],https://twitter.com/ManUtdSuporter/status/1288983596342996992,False,,0,,,,,,,,[],,,,
1288983580450816000,1288781326800355331,2020-07-31 00:43:28 BST,2020-07-31,00:43:28,+0100,62223206,zvezda91,Pete,,@sxmueIafc @JackGrealish Home? He is home ya silly twat. 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/zvezda91/status/1288983580450816000,False,,0,,,,,,,,"[{'screen_name': 'sxmueIafc', 'name': 'َ', 'id': '1232940496340815881'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288983245380440064,1288781326800355331,2020-07-31 00:42:08 BST,2020-07-31,00:42:08,+0100,77766030,tjhuackev,Robert Downey Jr ,,@JackGrealish 👉🏼😌👈🏼,und,[],[],[],0,0,0,[],[],https://twitter.com/tjhuackev/status/1288983245380440064,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288983151948308482,1288781326800355331,2020-07-31 00:41:46 BST,2020-07-31,00:41:46,+0100,215426043,8a7n3y,Craig Barnett,,@Danielcoulter3 @JackGrealish Come on Dan!,en,[],[],[],1,0,0,[],[],https://twitter.com/8A7N3Y/status/1288983151948308482,False,,0,,,,,,,,"[{'screen_name': 'Danielcoulter3', 'name': 'Dan Coulter', 'id': '716103508'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288983081240522753,1288781326800355331,2020-07-31 00:41:29 BST,2020-07-31,00:41:29,+0100,215426043,8a7n3y,Craig Barnett,,@Danielcoulter3 @JackGrealish How can I be jealous when we have this 🐐  https://t.co/TmKqwdCz0E,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EeNjRXTXgAArAWY.jpg'],1,0,0,[],[],https://twitter.com/8A7N3Y/status/1288983081240522753,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeNjRXTXgAArAWY.jpg,,,,,,,"[{'screen_name': 'Danielcoulter3', 'name': 'Dan Coulter', 'id': '716103508'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288982559842545665,1288781326800355331,2020-07-31 00:39:25 BST,2020-07-31,00:39:25,+0100,215426043,8a7n3y,Craig Barnett,,@Danielcoulter3 @JackGrealish  https://t.co/ehmPsZDVNI,qme,[],[],['https://pbs.twimg.com/tweet_video_thumb/EeNizW4WAAIPYH3.jpg'],0,0,0,[],[],https://twitter.com/8A7N3Y/status/1288982559842545665,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeNizW4WAAIPYH3.jpg,,,,,,,"[{'screen_name': 'Danielcoulter3', 'name': 'Dan Coulter', 'id': '716103508'}]",,,,
1288982512400728065,1288781326800355331,2020-07-31 00:39:13 BST,2020-07-31,00:39:13,+0100,1150526643037003776,oloye_sege,SEGE,,"@Chizzd10 @SirNjj @JackGrealish If James, Lingard, perriera could have a spot on that team, I don't see Jaack a misfit...Greenwood is a brilliant young lad but he needs competition to up is games...c'mon we need a strong bench for rotation, the champion league is here.",en,[],[],[],0,0,0,[],[],https://twitter.com/Oloye_Sege/status/1288982512400728065,False,,0,,,,,,,,"[{'screen_name': 'Chizzd10', 'name': 'ChrizLouis', 'id': '2593020893'}, {'screen_name': 'SirNjj', 'name': 'َ', 'id': '1157428532'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288982447208660992,1288981291631882247,2020-07-31 00:38:58 BST,2020-07-31,00:38:58,+0100,1214425408101396480,ejaynojutsu,mr morale,,look how good jack grealish is and he still hasn't gotten a call to the national team. just come play for the eagles boys,en,[],[],[],0,0,0,[],[],https://twitter.com/ejaynojutsu/status/1288982447208660992,False,,0,,,,,,,,[],,,,
1288982038213726209,1288982038213726209,2020-07-31 00:37:20 BST,2020-07-31,00:37:20,+0100,1003140645308059649,reddupdates,Red Devil Updates,,"For the moment, Jack Grealish remains in United’s band of “highest priority” targets, along with Jadon Sancho. [@MiguelDelaney] #mufc #RS",en,"[{'screen_name': 'migueldelaney', 'name': 'miguel delaney', 'id': '157381435'}]",[],[],0,3,16,"['mufc', 'rs']",[],https://twitter.com/reddupdates/status/1288982038213726209,False,,0,,,,,,,,[],,,,
1288981794008817664,1288789694667341824,2020-07-31 00:36:22 BST,2020-07-31,00:36:22,+0100,3296360917,whotfistony,Tony,,@AidanWalshMUFC thunder fire jack grealish,en,[],[],[],0,0,0,[],[],https://twitter.com/whotfistony/status/1288981794008817664,False,,0,,,,,,,,"[{'screen_name': 'AidanWalshMUFC', 'name': 'Aidan Walsh 🔰', 'id': '2527532694'}]",,,,
1288987569808646146,1288781326800355331,2020-07-31 00:59:19 BST,2020-07-31,00:59:19,+0100,495076203,ahmed_92bh,🇧🇭Bu Rashid,,@JackGrealish لاعب ممتاز نتمناك في الهلال 💙,ar,[],[],[],1,0,0,[],[],https://twitter.com/ahmed_92bh/status/1288987569808646146,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288987451348987904,1288781326800355331,2020-07-31 00:58:51 BST,2020-07-31,00:58:51,+0100,273556036,klaus280488,AcidKlaus,,@WilliamGessler @SignorFM @JackGrealish Is this a parody account?,en,[],[],[],0,0,0,[],[],https://twitter.com/klaus280488/status/1288987451348987904,False,,0,,,,,,,,"[{'screen_name': 'WilliamGessler', 'name': 'william gessler', 'id': '1624330896'}, {'screen_name': 'SignorFM', 'name': 'Inpu', 'id': '518583479'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288987207559196674,1288781326800355331,2020-07-31 00:57:53 BST,2020-07-31,00:57:53,+0100,558737414,thechibuike,Frederick,,@JackGrealish E be like sey you no wan play champe next year,en,[],[],[],0,0,0,[],[],https://twitter.com/TheChibuike/status/1288987207559196674,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288986486621315073,1288781326800355331,2020-07-31 00:55:01 BST,2020-07-31,00:55:01,+0100,202700079,combolizer,Combolizer Akari,,"@JackGrealish Yeah, shut out the noise",en,[],[],[],0,0,0,[],[],https://twitter.com/combolizer/status/1288986486621315073,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288985673786163200,1288781326800355331,2020-07-31 00:51:47 BST,2020-07-31,00:51:47,+0100,61768754,noelmurray19,Gerrards army UTFV,,@JackGrealish Hear no evil 🦹‍♀️,en,[],[],[],0,0,0,[],[],https://twitter.com/Noelmurray19/status/1288985673786163200,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288985623035076615,1288781326800355331,2020-07-31 00:51:35 BST,2020-07-31,00:51:35,+0100,1272814302840356864,ummaresque,Ummar 🇵🇸,,@RubyAVFC_ @ankur_009 @JackGrealish Alright ruby,en,[],[],[],0,0,0,[],[],https://twitter.com/ummaresque/status/1288985623035076615,False,,0,,,,,,,,"[{'screen_name': 'ankur_009', 'name': '$neaky⚽Blinder$🔴™️', 'id': '137722516'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288985272185761798,1288781326800355331,2020-07-31 00:50:11 BST,2020-07-31,00:50:11,+0100,1155506340195962881,thesurge45,g,,@JackGrealish So You no dey hear word or what,en,[],[],[],0,0,0,[],[],https://twitter.com/thesurge45/status/1288985272185761798,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288984665731338241,1288754247421632513,2020-07-31 00:47:47 BST,2020-07-31,00:47:47,+0100,2389927680,red_chappy,Alex Chapman,,@Nisschay_ @Deotron @jonollington @matplotlib @JackGrealish @fbref He was 23 at the start of the last PL season so I guess that’s why he qualifies as U23s but yeah his birthday is in September,en,[],[],[],0,0,1,[],[],https://twitter.com/Red_Chappy/status/1288984665731338241,False,,0,,,,,,,,"[{'screen_name': 'Nisschay_', 'name': 'Nk', 'id': '1095191138288455680'}, {'screen_name': 'Deotron', 'name': ""Leon Bailey's unrealised potential"", 'id': '24523466'}, {'screen_name': 'jonollington', 'name': 'Jon Ollington', 'id': '229631597'}, {'screen_name': 'matplotlib', 'name': 'Matplotlib', 'id': '839501726738755584'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}, {'screen_name': 'fbref', 'name': '⚽ FBref ⚽', 'id': '19302389'}]",,,,
1288984480984846339,1288984480984846339,2020-07-31 00:47:03 BST,2020-07-31,00:47:03,+0100,51776424,eyefootball,Eyefootball.com,,Why Arsenal have not followed up interest in Aston Villa star Jack Grealish  https://t.co/VdhBFlwCs0,en,[],['https://www.eyefootball.com/footballnews/H0b8LJeImMQ9Ev8d_rzXeWON10c'],[],0,0,0,[],[],https://twitter.com/eyefootball/status/1288984480984846339,False,,0,,,,,,,,[],,,,
1288983686965350400,1288983686965350400,2020-07-31 00:43:53 BST,2020-07-31,00:43:53,+0100,3296923081,arsenal_fanly,Arsenal Report,,Arsenal 'register an interest in Jack Grealish' but will not meet Aston Villa'... #AFC   https://t.co/zExbS0LmDS  https://t.co/1jfRhjGDpN,en,[],['https://fanly.link/359ef2f4ff'],['https://pbs.twimg.com/media/EeNj1R9WsAM2QVw.jpg'],0,0,0,['afc'],[],https://twitter.com/Arsenal_Fanly/status/1288983686965350400,False,,1,https://pbs.twimg.com/media/EeNj1R9WsAM2QVw.jpg,,,,,,,[],,,,
1288983596342996992,1288983596342996992,2020-07-31 00:43:32 BST,2020-07-31,00:43:32,+0100,2848240501,manutdsuporter,Man Utd Suporter,,Has Jack Grealish scuppered his dream move to Manchester United?  https://t.co/Lt3YYgsnZm,en,[],['http://dlvr.it/RcjGzh'],[],0,0,0,[],[],https://twitter.com/ManUtdSuporter/status/1288983596342996992,False,,0,,,,,,,,[],,,,
1288983580450816000,1288781326800355331,2020-07-31 00:43:28 BST,2020-07-31,00:43:28,+0100,62223206,zvezda91,Pete,,@sxmueIafc @JackGrealish Home? He is home ya silly twat. 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/zvezda91/status/1288983580450816000,False,,0,,,,,,,,"[{'screen_name': 'sxmueIafc', 'name': 'َ', 'id': '1232940496340815881'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288983245380440064,1288781326800355331,2020-07-31 00:42:08 BST,2020-07-31,00:42:08,+0100,77766030,tjhuackev,Robert Downey Jr ,,@JackGrealish 👉🏼😌👈🏼,und,[],[],[],0,0,0,[],[],https://twitter.com/tjhuackev/status/1288983245380440064,False,,0,,,,,,,,"[{'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288983151948308482,1288781326800355331,2020-07-31 00:41:46 BST,2020-07-31,00:41:46,+0100,215426043,8a7n3y,Craig Barnett,,@Danielcoulter3 @JackGrealish Come on Dan!,en,[],[],[],1,0,0,[],[],https://twitter.com/8A7N3Y/status/1288983151948308482,False,,0,,,,,,,,"[{'screen_name': 'Danielcoulter3', 'name': 'Dan Coulter', 'id': '716103508'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288983081240522753,1288781326800355331,2020-07-31 00:41:29 BST,2020-07-31,00:41:29,+0100,215426043,8a7n3y,Craig Barnett,,@Danielcoulter3 @JackGrealish How can I be jealous when we have this 🐐  https://t.co/TmKqwdCz0E,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EeNjRXTXgAArAWY.jpg'],1,0,0,[],[],https://twitter.com/8A7N3Y/status/1288983081240522753,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeNjRXTXgAArAWY.jpg,,,,,,,"[{'screen_name': 'Danielcoulter3', 'name': 'Dan Coulter', 'id': '716103508'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288982559842545665,1288781326800355331,2020-07-31 00:39:25 BST,2020-07-31,00:39:25,+0100,215426043,8a7n3y,Craig Barnett,,@Danielcoulter3 @JackGrealish  https://t.co/ehmPsZDVNI,qme,[],[],['https://pbs.twimg.com/tweet_video_thumb/EeNizW4WAAIPYH3.jpg'],0,0,0,[],[],https://twitter.com/8A7N3Y/status/1288982559842545665,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeNizW4WAAIPYH3.jpg,,,,,,,"[{'screen_name': 'Danielcoulter3', 'name': 'Dan Coulter', 'id': '716103508'}]",,,,
1288982512400728065,1288781326800355331,2020-07-31 00:39:13 BST,2020-07-31,00:39:13,+0100,1150526643037003776,oloye_sege,SEGE,,"@Chizzd10 @SirNjj @JackGrealish If James, Lingard, perriera could have a spot on that team, I don't see Jaack a misfit...Greenwood is a brilliant young lad but he needs competition to up is games...c'mon we need a strong bench for rotation, the champion league is here.",en,[],[],[],0,0,0,[],[],https://twitter.com/Oloye_Sege/status/1288982512400728065,False,,0,,,,,,,,"[{'screen_name': 'Chizzd10', 'name': 'ChrizLouis', 'id': '2593020893'}, {'screen_name': 'SirNjj', 'name': 'َ', 'id': '1157428532'}, {'screen_name': 'JackGrealish', 'name': 'Jack Grealish', 'id': '403724741'}]",,,,
1288982447208660992,1288981291631882247,2020-07-31 00:38:58 BST,2020-07-31,00:38:58,+0100,1214425408101396480,ejaynojutsu,mr morale,,look how good jack grealish is and he still hasn't gotten a call to the national team. just come play for the eagles boys,en,[],[],[],0,0,0,[],[],https://twitter.com/ejaynojutsu/status/1288982447208660992,False,,0,,,,,,,,[],,,,
1288982038213726209,1288982038213726209,2020-07-31 00:37:20 BST,2020-07-31,00:37:20,+0100,1003140645308059649,reddupdates,Red Devil Updates,,"For the moment, Jack Grealish remains in United’s band of “highest priority” targets, along with Jadon Sancho. [@MiguelDelaney] #mufc #RS",en,"[{'screen_name': 'migueldelaney', 'name': 'miguel delaney', 'id': '157381435'}]",[],[],0,3,16,"['mufc', 'rs']",[],https://twitter.com/reddupdates/status/1288982038213726209,False,,0,,,,,,,,[],,,,
1288981794008817664,1288789694667341824,2020-07-31 00:36:22 BST,2020-07-31,00:36:22,+0100,3296360917,whotfistony,Tony,,@AidanWalshMUFC thunder fire jack grealish,en,[],[],[],0,0,0,[],[],https://twitter.com/whotfistony/status/1288981794008817664,False,,0,,,,,,,,"[{'screen_name': 'AidanWalshMUFC', 'name': 'Aidan Walsh 🔰', 'id': '2527532694'}]",,,,
